rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.5,0.2170388035330924,-1.084220808773412,-0.7314168498612709,-0.9078188293173415,8.08213859164548,14.34219765768272,11.24328578302012,11.2121681246641,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.7657065347277987,1.7745720638930627,-2.4727147155727747,-1.1770421446982509,5.600226659337599,5.6220371928378094,2.481911932307881,8.72016046484491,,,
0.5,0.2170388035330924,-1.201385326872559,-0.7950792580180067,-0.9982322924452829,8.362677205118583,14.59274570047874,11.518982608195673,11.477711452798662,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.6321040117159558,1.6273904638955554,-2.4562767106600782,-1.0935229528574784,5.887113681535917,5.876016023774841,2.4755635235826663,8.716729676703894,,,
0.5,0.2170388035330924,-1.2627876638308075,-0.9614099330069521,-1.11209879841888,8.223317729294854,14.298370050027243,11.283551023820182,11.260843889661048,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.5541690838630118,1.5450487671176323,-2.439744119765384,-1.1775119310685016,5.699145185689727,5.65759668701047,2.5241725436051246,8.640773363016773,,,
0.5,0.2170388035330924,-1.2470830868926492,-0.759249486461151,-1.0031662866769002,8.25546932491127,12.960024955860499,10.667242545813373,10.607747140385884,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.571819416241143,1.556627178040141,-2.4416898752053564,-0.9869298954452093,5.749220239442581,5.6782170251221755,2.50624908546869,7.281807930738324,,,
0.5,0.2170388035330924,-1.3494699739948932,-0.921518784199107,-1.135494379097,8.652555324380694,13.549544939519212,11.146835687161861,11.101050131949954,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.4278994183059877,1.4390977076856017,-2.4001567643724453,-1.0316697228286258,5.9498861327284684,5.886766335729793,2.7026691916522285,7.662778603789419,,,
0.5,0.2170388035330924,-1.479745151044429,-0.8570369609163639,-1.1683910559803965,8.185876776403036,13.05263394311193,10.716196732270626,10.619255359757483,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.4124483551983742,1.4124483551983746,-2.5149808783143666,-0.9405385470586555,5.828953782142974,5.828953782142973,2.3569229942600627,7.223680160968959,,,
0.5,0.2170388035330924,-1.4764401094528778,-0.651956292179956,-1.064198200816417,7.995682785294448,12.361677841680295,10.348623704723604,10.178680313487371,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.4605022146291622,1.4694196790971068,-2.559729696153603,-0.7924292022209795,5.885116028490468,5.924836854172722,2.110566756803981,6.4368409875075745,,,
0.5,0.2170388035330924,-1.513789408222361,-0.662137606913314,-1.0879635075678376,8.330158307346158,12.285553056531386,10.489183379607008,10.307855681938772,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.4415559602515438,1.4278260831908764,-2.5781327405454686,-0.7610169210481076,6.197424782157195,6.1032642748687245,2.1327335251889656,6.182288781662663,,,
0.5,0.2170388035330924,-1.437803198306419,-0.47624805062000863,-0.9570256244632138,8.39009758920621,12.33729886707936,10.594845303653342,10.363698228142784,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.4727975236503241,1.4727975236503243,-2.533388094028306,-0.62009880521425,6.159790820121543,6.159790820121543,2.2303067690846667,6.177508046957815,,,
0.5,0.2170388035330924,-1.5723579939937942,-0.63246755548089,-1.102412774737342,8.927026789153519,12.602962284063604,10.985843045710556,10.764994536608562,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.3345212129268464,1.334521212926847,-2.529666578992205,-0.6380419993516538,6.465698957633929,6.465698957633927,2.461327831519591,6.137263326429679,,,
0.5,0.2170388035330924,-1.4818411848228148,-0.6700254476222265,-1.0759333162225206,8.565850162770655,12.165729047238274,10.5305508027961,10.365789605004466,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.3851259034388919,1.3904642255101072,-2.4897544603332706,-0.7315429040762507,6.194440606687663,6.1802060142609205,2.37140955608299,5.985523032977352,,,
0.5,0.2170388035330924,-1.4523498745472998,-0.6377185955125874,-1.0450342350299435,8.242247968788314,12.038869907476029,10.306464968327605,10.140558938132171,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.5013834365617178,1.501383436561718,-2.5765206831805814,-0.8101552630182223,6.112590827238535,6.1125908272385345,2.12965714154978,5.926279080237494,,,
0.5,0.2170388035330924,-1.3587598569995345,-0.397763502750096,-0.8782616798748153,7.987696403803018,11.935520913066934,10.192487156655154,9.961608658434976,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.6130182109918119,1.6251793463567534,-2.59456544006291,-0.6939960800507659,5.978115373199591,5.93826429535592,2.009581030603428,5.997256617711015,,,
0.5,0.2170388035330924,-1.3690305508971596,-0.42582663024214384,-0.8974285905696517,8.087973459127552,11.730302532833019,10.131546404965032,9.909137995980284,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.604177897564617,1.6041778975646173,-2.5959958205333407,-0.7010577587506778,6.041511223759365,6.041511223759364,2.046462235368187,5.688791309073654,,,
0.5,0.2170388035330924,-1.4172953033383828,-0.34293355394670144,-0.8801144286425422,7.737639628971945,10.999038971522806,9.656902592386365,9.368339300247376,-0.37721262792843646,-1.328946769056083,9.330888114892392,9.330888114892412,-9.708100742820836,-10.659834883948493,1.5821651556243945,1.5821651556243947,-2.6222478310343416,-0.5961519405150131,5.741064676227375,5.741064676227373,1.9965749527445684,5.25797429529543,,,
