rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.95,0.016726711838421046,2.4517046546288044,2.259921774424185,2.3558132145264947,4.107675404976819,4.1473058597679096,4.136685800657259,4.127490632372364,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.06410378030757116,-0.06594865280577036,-0.11092471324741851,0.09853784271105925,3.9800852465354377,3.972594962687128,0.12759015844138052,0.17471089708078102,,,
0.95,0.016726711838421046,2.4699062476033147,2.2789152114067766,2.374410729505046,4.139409710795826,4.135670628136197,4.146659563442868,4.137540169466011,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.02902233966497593,-0.030713374869608137,-0.12780456091550393,0.08229600175748904,3.9934823194383533,3.988790356498108,0.14592739135747265,0.1468802716380881,,,
0.95,0.016726711838421046,2.4852583333942055,2.316746469233416,2.4010024013138107,4.059738087957349,4.086170419719431,4.080053315929126,4.07295425383839,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.005230330040042468,-0.005109609679548981,-0.13624448474954665,0.0945234943940687,3.904748928613317,3.905516973581682,0.15498915934403207,0.18065344613775036,,,
0.95,0.016726711838421046,2.442039758836895,2.2387513240591534,2.340395541448024,4.076343086689429,4.120838582049347,4.108922381297983,4.0985908343693875,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.07315979372278267,-0.07862120401997805,-0.11153359562411658,0.09003994356023584,3.9444929562786775,3.9516313239150223,0.13185013041075178,0.16920725813432616,,,
0.95,0.016726711838421046,2.361186276353905,2.1572800153590093,2.259233145856457,3.984112927551475,4.036873760837626,4.02088778501278,4.0104933441945505,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.15822720744852756,-0.1678364545228695,-0.10731966438136169,0.09778388536298262,3.8532801729670934,3.8454615374628567,0.1308327545843816,0.19141222337477037,,,
0.95,0.016726711838421046,2.451529354393923,2.2467983207418563,2.3491638375678896,3.872044171977809,3.9505519511652287,3.92177676060658,3.911298061571519,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.07211012199979734,-0.0740912566775443,-0.10309367179007388,0.09355699290050465,3.7494491544067827,3.751531080020681,0.12259501757102605,0.19902087114454758,,,
0.95,0.016726711838421046,2.3442292094413903,2.15483690434679,2.24953305689409,3.9562299758271506,4.04361221328291,4.008888455862292,3.99992109455503,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.18031152916884413,-0.17270981788571976,-0.10219240957355966,0.10021413771361345,3.8328247153571655,3.8260779488467023,0.12340526046998486,0.2175342644362087,,,
0.95,0.016726711838421046,2.442082656840203,2.2344101447149853,2.338246400777594,3.9486313969954594,4.069202847555044,4.019699090348351,4.0089171222752515,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.09210370900893776,-0.09087073488883483,-0.09254678233465369,0.09794829508492404,3.8358906315843337,3.8353049719224384,0.1127407654111255,0.23389787563260556,,,
0.95,0.016726711838421046,2.520170711842972,2.3056260588443465,2.4128983853436594,3.8938253338761215,4.03690338708059,3.9768717125109307,3.9653643604783557,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.0327100874558154,-0.03367895350790029,-0.07385234888500694,0.11197242783335082,3.8056768341854283,3.80330755356713,0.08814849969069283,0.23359583351345967,,,
0.95,0.016726711838421046,2.5434854636892745,2.338344173954012,2.440914818821643,3.8779763903432105,4.034227590360316,3.966622727540325,3.956101990351763,2.6267331481837943,2.227332584518896,9.246628633351786,9.246628633351968,-6.619895485168008,-7.019296048833079,-0.0072883699881354375,-0.006374785382758444,-0.0759593145063844,0.1173863748178742,3.7892768949419247,3.7915502871789677,0.08869949540128583,0.2426773031813491,,,
