rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.45,0.23238791142546916,0.6233814762171909,-0.7580087184878528,-0.06731362113533096,3.267702886590744,13.155162626357306,8.688492473980835,8.211432756474025,0.8643713259675163,-2.150194896780766,2.90990622532235,2.9099062253223527,-2.0455348993548332,-5.060101122103118,0.19751630766373118,0.18901612849070287,-0.43850615741405663,1.20317004980221,1.101287586470675,1.0737275690120016,2.1664153001200686,12.081435057345304,,,
0.45,1.3615324209388129,1.6151090268020905,-2.1589741315184012,-0.2719325523581554,11.381685940122413,9.54135145392637,14.022444618503986,10.461518697024392,-0.14636581949243954,-3.895171043139773,-12.567999277574335,-12.56799927757433,12.421633458081896,8.67282823443456,1.734100296217498,1.738717719270446,0.02737455007703269,-0.0025208076490738952,9.32725816500666,9.316608527479545,2.0544277751157543,0.22474292644682442,,,
0.45,0.003261604872597464,-0.46706442022891415,-0.6091981886369592,-0.5381313044329367,7.465010306695021,4.922751303287513,6.198931307021734,6.193880804991267,0.05427189167055437,-0.36778090571832944,1.7499256022909346,1.7499256022909364,-1.6956537106203797,-2.117706508009265,-0.3212908265602431,-0.32612899613819263,-0.20004548533922553,0.0847117132195629,0.7398621692355373,0.728169930745471,6.725148137459484,4.194581372542042,,,
0.45,0.0014220633360410076,-1.5546753323496476,-1.6729633780762336,-1.6138193552129407,8.62088602997353,11.057639246476946,9.84276065366569,9.839262638225238,-0.031434796510069196,-1.395353219674795,5.823178598630492,5.823178598630492,-5.854613395140561,-7.218531818305285,-0.7646498303136136,-0.764649830313613,-0.758590705525965,0.4870396719121744,6.680907753140901,6.6809077531408985,1.9399782768326286,4.376731493336048,,,
0.45,0.34870556736965264,2.0099069656290345,0.4624242852390792,1.2361656254340567,7.4108532588899,6.323948399957669,7.466076490950504,6.867400829423785,2.8293410138626407,0.17970609429652606,-0.9661708089680787,-0.9661708089680778,3.7955118228307194,1.1458769032646037,-1.0804568956963787,-1.0808922222364632,0.26102284746277205,1.3636104131790165,3.2013845189318877,3.1988142911435444,4.209468739958011,3.1251341088141245,,,
0.45,2.279159950545204,1.13547111140648,-2.665265992738357,-0.7648974406659386,6.132881057785244,6.543360586043187,9.949521455620037,6.338120821914216,-0.2854922711854666,-1.99607480571306,-6.00394835706833,-6.003948357068325,5.718456085882865,4.007873551355265,0.7893476347818107,0.783750562275555,0.6316157478101352,-1.452941749300852,4.088455286185704,4.072807339475881,2.0444257715995393,2.470553246567306,,,
0.45,0.001154977438751126,-0.03921251498458289,0.06522306960668978,0.013005277311053443,10.406656718236462,8.479920955223813,9.446015534562367,9.443288836730137,0.5763166346780921,-2.7489378077690008,14.680080654074162,14.680080654074162,-14.103764019396067,-17.429018461843164,-1.8551689907103357,-1.8663842727347089,1.2396398410476603,4.6805451501104,6.807372870634248,6.771939395994678,3.599283847602214,1.7079815592291343,,,
0.45,0.4225741335812274,3.005117156712169,0.302385090665942,1.6537511236890554,15.676452801220579,18.89621943528162,19.112526273459725,17.2863361182511,0.07762588881207932,3.1377433192199886,-11.783178411135271,-11.783178411135268,11.860804299947347,14.920921730355257,-0.9447623984336048,-0.9447623984336047,3.8722536663336937,-1.890595830120442,4.744692602831392,4.744692602831392,10.931760198389187,14.15152683245023,,,
0.45,0.012177216448810384,-0.15616324356132205,0.22868065436484786,0.0362587054017629,8.876196722639904,15.448699776903666,12.199474456214537,12.162448249771785,3.154048259804199,-2.2851235036942454,-2.6202541072298633,-2.6202541072298615,5.774302367034062,0.33513060353561697,-0.04720192777781913,-0.04720192777781908,-3.263009575587702,2.561006085836912,1.1480916052811068,1.1480916052811068,7.728105117358797,14.30060817162256,,,
0.45,0.31295192834262947,-0.45076938773804276,1.3360180222518556,0.44262431725690643,8.294263833434144,12.108918857572647,10.999743657627997,10.201591345503395,-1.8007007732434612,0.6627273308932993,-0.776231761180455,-0.7762317611804526,-1.0244690120630071,1.438959092073751,-0.03475793767229113,-0.034757937672290795,1.3846893231777093,0.7080486290308474,3.666021462914117,3.6660214629141157,4.6282423705200255,8.442897394658532,,,
0.45,0.04344584843573509,-0.4667685875208498,-1.2385220939030037,-0.8526453407119268,12.021055512892671,15.397134202744752,13.857995726472,13.709094857818712,-0.4293578148864112,2.0505027420845607,2.9580864618878753,2.9580864618878784,-3.3874442767742865,-0.9075837198033195,1.0272741408163941,1.0259360442591172,-1.064684913450833,-4.314960880246682,4.706006882113636,4.713410348237181,7.315048630779035,10.683723854507573,,,
0.45,0.0946887445540372,0.7752681409897431,-0.4777800410497558,0.14874404996999363,26.523264903625964,6.640745886964353,16.974537831923282,16.58200539529516,-2.920236141897458,-0.07147875872439258,-2.6969084532837506,-2.696908453283749,-0.2233276886137071,2.625429694559356,-0.22123988956841578,-0.22123988956841567,3.9167441724556165,-0.18506139275694744,5.057289262486657,5.0572892624866554,21.465975641139302,1.583456624477698,,,
0.45,6.368589629717696,4.374645085163183,-3.653042421043067,0.36080133206005804,12.221586615352086,8.016405970522355,26.229937967262202,10.11899629293722,4.390844018526009,-4.2913737961786325,-11.930482074552597,-11.930482074552593,16.321326093078607,7.63910827837396,0.42913125566992194,0.42913125566992205,-0.445330189032747,0.209200119465643,5.842182285942429,5.842182285942429,6.379404329409658,2.1742236845799265,,,
0.45,3.3540200069242223,3.313524214465234,-1.8179809439690444,0.7477716352480949,9.742721120248234,5.959229593567238,14.43406165466714,7.850975356907735,0.9514873599676215,-3.7409771720077423,3.0543060037775724,3.0543060037775733,-2.1028186438099508,-6.795283175785316,0.5666055827161307,0.5824425532180149,1.7954312717814818,1.340553674820683,4.52043999466153,4.4233374105912,5.2222811255867025,1.5358921829760377,,,
0.45,1.15900049142791,2.3801382160546893,-1.3075308220462367,0.5363036970042263,11.249751814100986,12.216842445598868,15.133022863491979,11.733297129849927,0.5629677352095632,-2.505841834660311,3.9122047095001062,3.9122047095001116,-3.349236974290543,-6.418046544160422,0.670486004201423,0.670486004201423,1.146684476643703,0.5278250084126512,2.6513999331154965,2.6513999331154965,8.59835188098549,9.565442512483372,,,
0.45,0.43472358786471815,1.010543590588103,-0.5188155349354147,0.2458640278263442,5.854539669667009,4.906031996998452,5.965020667038245,5.380285833332731,-0.9078828698513732,-0.6615862093195334,6.056184135258731,6.056184135258736,-6.9640670051101035,-6.717770344578268,-0.0996519773568696,-0.11224428482162359,2.018078437796346,0.2550149592057423,2.287653237677092,2.232766451258138,3.566886431989918,2.6732655457403127,,,
0.45,0.3218737099490664,0.724430000673298,-1.2161090790752385,-0.24583953920097024,2.6182748459978695,20.780282999926445,12.640701902969981,11.699278922962158,1.1222319683360151,-0.3841626275838579,6.681180841531248,6.681180841531249,-5.5589488731952335,-7.065343469115105,-0.21797757768464715,-0.21797757768464712,-0.1798243899780699,-0.6139688738067335,2.1475925239548275,2.147592523954827,0.47068232204304256,18.632690475971618,,,
0.45,1.4017703235048882,0.6745736400858284,-3.5189422334307485,-1.42218429667246,15.650409426116408,9.440103731009307,16.941650423921732,12.545256578562856,-5.434926460887852,-4.1537878111877236,-9.71517405907528,-9.715174059075277,4.280247598187426,5.561386247887555,0.12903759668604006,0.12249288973607936,5.980462504287641,0.5123526880208955,1.8028296251978007,1.8242248031337027,13.847579800918608,7.615878927875605,,,
0.45,0.1672744821466014,1.5617080209415999,-0.009240602899951877,0.776233709020824,13.96256329289977,15.544372979835192,15.370438031054897,14.75346813636748,-1.078886413220451,3.3923857377082265,-3.723154237647143,-3.723154237647142,2.644267824426692,7.115539975355368,-0.5456840281073317,-0.5342532462060287,3.186278462269383,-2.867373094402149,2.8699500034739653,2.804683947423824,11.092613289425804,12.739689032411365,,,
0.45,0.5367138566521877,-1.085859712465044,0.9533808293756856,-0.0662394415446792,6.733512748750146,8.762637583036291,8.787700662764937,7.748075165893218,-0.7232844820477653,2.137142935805568,6.386299168914055,6.386299168914057,-7.109583650961819,-4.249156233108489,-0.07920010278773,-0.07920010278772999,-0.28337512762954864,-1.1045620036421526,1.0083633919396997,1.0083633919396995,5.725149356810446,7.7542741910965916,,,
0.45,0.49347514283841554,2.3022827173654505,0.09592323541310321,1.1991029763892769,12.561189134879406,7.168354558952851,11.081777387816386,9.864771846916128,0.3315428334389366,-2.174257242931163,-6.322557096914785,-6.322557096914782,6.654099930353722,4.148299853983619,1.780985943498652,1.7809859434986521,0.1897539404278618,0.4891945348456144,5.554852018781046,5.554852018781045,7.0063371160983605,1.613502540171806,,,
0.45,0.021653527094353878,-0.6367026849267958,-0.9897078556281917,-0.8132052702774938,6.054026245979026,5.455649912671241,5.785991241960614,5.7548380793251335,-2.2754465743823684,-2.2254219147997323,-11.573478360788304,-11.573478360788299,9.298031786405934,9.348056445988565,1.4039047533958404,1.3956946508486825,0.2348391360597321,-0.1599805916771419,4.054528925679464,4.088198114704972,1.9994973202995612,1.36745179796627,,,
0.45,2.096801730379214,2.146115564377996,-2.9913643041507005,-0.4226243698863523,12.645970776766994,12.529217256634327,19.18601886658507,12.58759401670066,2.5190445154498007,-2.0023919522176827,14.627555996129392,14.627555996129392,-12.108511480679589,-16.629947948347073,-0.08655056770642133,-0.07154575539448037,-0.2863783833653838,-0.9174265965385376,1.8679150065632817,2.04058089716174,10.778055770203713,10.488636359472586,,,
0.45,0.32349620446965766,1.6325932277284154,-0.023277054828410026,0.8046580864500027,8.37748362061433,8.574213105898428,9.161324961420084,8.475848363256379,1.0881001511346602,1.34154247191141,-2.7942502891197996,-2.794250289119796,3.8823504402544584,4.1357927610312055,-0.23836507135498763,-0.23567796792999257,0.782858147948743,-1.1291415588098275,3.002833634881916,2.9992269827360136,5.374649985732414,5.574986123162413,,,
0.45,0.22464364620403965,2.023342275014751,0.8223849908879551,1.422863632951353,6.7636489358257235,6.077108409868054,6.780953272421191,6.420378672846889,0.9885490849186872,1.1465574603461748,-0.7932131751458806,-0.7932131751458797,1.781762260064568,1.9397706354920545,0.24790158441095778,0.24790158441095783,0.7868916056851059,-0.5720740538691773,2.3055626464224312,2.305562646422431,4.458086289403292,3.771545763445623,,,
0.45,1.2358198615741631,1.386076404996036,-1.5816744066280932,-0.09779900081602866,9.128144954101122,5.125613177893132,9.328765285971047,7.126879065997127,-1.3850392705115198,-2.9813215724484547,-4.932353162014809,-4.932353162014808,3.547313891503289,1.9510315895663528,0.8159786723733962,0.815978672373396,1.9551370031341593,0.5836684934469656,2.37530616719414,2.3753061671941396,6.752838786906982,2.7503070106989926,,,
0.45,2.7545723365038435,2.9494425791255012,-1.564630278911313,0.6924061501070942,7.9558575044657065,6.8390634527857905,12.49167392054191,7.3974604786257485,0.6976724042658962,1.0372747448925468,8.226538220765052,8.226538220765054,-7.528865816499157,-7.189263475872511,-0.4539962507142862,-0.45399625071428595,2.705766425573892,-2.1479087730895734,4.227472755298128,4.227472755298128,3.728384749167579,2.611590697487663,,,
0.45,0.04926151290224223,0.6267816982713108,-0.47058456917211156,0.07809856454959963,35.64131103335872,13.24928966763324,24.74635353172666,24.44530035049598,2.8959852632452696,-2.317856393806179,4.266164376547394,4.266164376547396,-1.3701791133021235,-6.584020770353574,2.1881320032053067,2.188132003205307,-4.457335568179267,-0.3408601785712394,10.853333429216063,10.853333429216063,24.78797760414265,2.395956238417178,,,
0.45,0.4962662848581025,0.7878765220197081,-2.1438006212421175,-0.6779620496112047,29.939733605654986,4.697833576447202,19.46746630913205,17.318783591051094,-6.120965032741745,-1.9485433492282456,2.3478667019458244,2.347866701945827,-8.46883173468757,-4.296410051174071,-0.0333507727409018,-0.014486158195623634,6.942192327502356,-0.18077111381824834,3.8461721936485977,3.854220158687742,26.093561412006384,0.8436134177594599,,,
0.45,0.025799634546629795,-0.9470267727715584,-1.4963556396950073,-1.2216912062332828,16.22927940354418,7.16346086894519,11.771810687253534,11.696370136244685,-2.4475244000569876,-1.3616585157277314,1.6893064407279579,1.68930644072796,-4.136830840784947,-3.0509649564556938,-0.3714434983168502,-0.37144349831685003,1.871941125602279,0.23674637434957427,5.486999830375239,5.486999830375238,10.742279573168936,1.6764610385699519,,,
0.45,0.20471058581681922,0.9203028956860981,-0.818573624083702,0.050864635801198044,10.569416891689803,18.971708354852026,15.5264855110226,14.770562623270916,-1.2471734691145442,-2.3724537192293234,-1.7236154694736685,-1.7236154694736647,0.47644200035912504,-0.6488382497556566,2.180104591278219,2.1801045912782198,-0.012628226477576686,-0.6262244961325987,10.505010116196768,10.505010116196772,0.06440677549303483,8.466698238655264,,,
0.45,0.09992401793172322,0.1917499297608649,-0.8353133372373158,-0.32178170373822546,16.222254687219905,4.890956663381663,10.820320413905028,10.556605675300784,2.8056011519828394,0.24148770061450578,-0.3058818691005971,-0.3058818691005962,3.1114830210834366,0.5473695697151011,-0.7272872991463784,-0.7272872991463784,-1.886563923075597,-0.34951373870544344,3.3405213097391036,3.3405213097391027,12.881733377480804,1.5504353536425595,,,
0.45,0.7041819438749543,3.0454726632287454,0.5126380656786109,1.7790553644536782,6.789182601675498,11.431243620376074,10.714025885662524,9.110213111025786,1.152202928469502,-2.9186637428263498,6.517842433882025,6.517842433882031,-5.365639505412523,-9.436506176708379,1.392610891388703,1.3870031666801388,0.5006588433705403,2.044298641824822,4.598943054331938,4.556722611750462,2.19023954734356,6.874521008625611,,,
0.45,0.520977155309787,2.4482725407920127,0.40463803990543945,1.4264552903487262,5.9059070110715135,10.127192812066461,9.060660404872465,8.016549911568987,2.027583447880537,2.271289574033327,-3.4759595326781625,-3.475959532678158,5.503542980558698,5.747249106711485,0.5334688686160571,0.5354758141892171,-0.11277977570458174,-2.402127348317104,1.1090337014196598,1.1279368759293609,4.796873309651853,8.999255936137102,,,
0.45,1.9686024678277032,1.2331864253281963,-2.313602944560766,-0.5402082596162848,8.19580944959666,4.584531118833443,9.535098992804386,6.390170284215051,2.737386151520873,1.3068848748076867,0.5255276550745851,0.525527655074586,2.2118584964462884,0.7813572197330998,-0.48359076517845484,-0.48359076517845473,-1.020608961014222,-3.1368970541899976,2.263573183847812,2.2635731838478117,5.932236265748847,2.32095793498563,,,
0.45,0.6667193322420893,-0.035953165014401156,-2.8569848366772836,-1.4464690008458425,15.999186989657238,7.873576177914282,13.92593650691703,11.93638158378576,-1.5301875013221387,-4.270828837475075,-3.5396012412637243,-3.539601241263721,2.0094137399415857,-0.731227596211355,1.5179807074825162,1.5179807074825162,-0.02374637117477884,-0.10413670668472519,7.362595848604305,7.362595848604305,8.636591141052934,0.5109803293099777,,,
0.45,0.9430471592844695,1.8755695538184134,-0.10132404568668774,0.8871227540658628,2.7132846739264997,5.574961677387861,5.121150251598239,4.144123175657181,2.7140295661864084,1.2961195114658626,15.901840054498948,15.901840054498948,-13.187810488312543,-14.60572054303309,-0.753429447024982,-0.7534294470249819,-0.08503056534301309,-0.6440141101275683,1.9562124190676256,1.9562124190676256,0.7570722548588743,3.618749258320236,,,
0.45,0.010826175809050487,-1.084709880863202,-1.478551733252364,-1.281630807057783,14.099213245791141,14.55566051540848,14.366214731773143,14.32743688059981,-4.156305274113436,-6.421889434611293,-2.114700157086035,-2.114700157086034,-2.0416051170274008,-4.307189277525259,2.9039311248737603,2.9039311248737603,0.16766426837647314,2.039406576485167,8.120497578417098,8.120497578417098,5.9787156673740425,6.4351629369913805,,,
0.45,0.14097161467253755,1.3725668446928008,0.1409660773325876,0.7567664610126942,14.097847786688655,7.421941836600458,11.139104924185123,10.759894811644557,0.6831698706113885,1.5029037922546846,14.89884731437561,14.89884731437561,-14.21567744376422,-13.395943522120922,-1.4789607380665906,-1.4739827754382693,2.1683577121480027,0.11204506051617233,5.088915735965784,5.190288968952618,9.00893205072287,2.2316528676478393,,,
0.45,0.811762967041169,-0.7668670141362861,-3.4536311751254134,-2.11024909463085,12.64868365467529,5.136551422683621,10.697292952873358,8.892617538679456,-0.8915677291480084,-2.3490352033351,-0.8142303270799776,-0.8142303270799753,-0.07733740206803089,-1.5348048762551256,-1.4401537461116123,-1.4451946215806204,1.5648544611233353,0.3405986497903072,1.0600101469601657,1.0727026544944434,11.588673507715123,4.063848768189179,,,
0.45,0.0009276225599376758,-0.7498959488852277,-0.6700021182162814,-0.7099490335507546,7.405726548258466,6.356378464095521,6.882648262221734,6.881052506176994,1.707362265160663,1.0093933628498526,-6.023103904859078,-6.023103904859073,7.730466170019742,7.0324972677089255,-2.204161981083444,-2.210378978792877,-0.25309623296244677,0.5309834977267425,4.767286757980617,4.786592962709904,2.638439790277848,1.5697855013856166,,,
