rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.5,2.531940995472165,1.8652723596738023,-2.9547704614033536,-0.5447490508647757,9.606766234051769,8.745004347379112,14.984088489969796,9.17588529071544,-0.2640951344757987,-4.114463563150041,-0.020707359682313964,-0.020707359682312187,-0.24338777479348425,-4.093756203467731,1.3396906011447112,1.3488335741255555,0.7896768930048897,-0.18914047237886833,8.066874617007485,8.108629797494244,1.539891617044285,0.6363745498848693,,,
0.5,2.122341045720631,3.294695924350365,-1.5234196792991783,0.8856381225255934,14.003824601027652,7.872232882979301,16.741588234536277,10.938028742003477,1.9389383476269901,-1.5252149444182477,2.92201667501351,2.922016675013512,-0.9830783273865196,-4.44723161943176,-0.3140661355537173,-0.31406613555371693,1.6698237122770923,0.31586140067278634,7.028048758063226,7.028048758063222,6.975775842964429,0.8441841249160793,,,
0.5,7.307399283097087,2.1117812489416963,-4.863987703264119,-1.3761032271612113,5.798590007036812,7.519777869786835,18.824522057051475,6.659183938411823,4.032293598626172,-3.9176752149666445,-4.01721840573117,-4.0172184057311675,8.049512004357343,0.09954319076452256,0.016677889593078046,0.01667788959307806,-1.9371902392775533,-0.9629903778905526,0.8098746981471763,0.8098746981471759,4.988715308889637,6.7099031716396595,,,
0.5,0.03892635248074398,-0.21917003697250914,-0.9459449414356031,-0.5825574892040561,12.910991913579068,14.227516241628486,13.701304518043111,13.569254077603777,2.5761733386280192,2.092578877202677,0.440107063628453,0.44010706362845475,2.1360662749995645,1.6524718135742207,1.402169587099554,1.402169587099554,-4.197512962700083,-4.440693405737835,6.5909477693731,6.5909477693731,6.320044144205964,7.636568472255384,,,
0.5,1.5400533438285238,1.8848048828568345,-1.642545750095274,0.12112956638078021,7.9975684827003715,8.160566347343917,11.189618036969055,8.079067415022145,1.4631341535865454,-2.283290150609314,-8.589252289986092,-8.589252289986085,10.052386443572637,6.305962139376772,0.501118709678076,0.5011187096780763,-0.079447980407787,0.1396256908359637,7.165474766676979,7.1654747666769785,0.8320937160233929,0.9950915806669393,,,
0.5,5.203488217749143,2.186689168219926,-3.961042350594,-0.8871765911870371,5.317402053564836,9.209229017130957,16.71196624220244,7.263315535347896,0.8134736181457581,-4.780157738190473,-7.260286319934154,-7.260286319934151,8.073759938079913,2.480128581743678,0.2565783396442373,0.2395057300797082,1.1166372104299305,0.5796096575167651,3.0680775067032986,3.0763868193519768,2.2493245468615375,6.132842197778981,,,
0.5,6.169442956717952,5.373120456400334,-4.674999785691099,0.3490603353546171,16.870059379863772,15.860509736549439,41.6064646580885,16.365284558206604,3.920560698515177,-6.527497868716795,-3.683986889970578,-3.683986889970575,7.604547588485755,-2.8435109787462185,1.0110594159524533,1.0110594159524533,0.4415003419327029,0.8414386670732413,5.418759723539047,5.418759723539045,11.451299656324725,10.441750013010392,,,
0.5,9.85388774750352,2.9421736046710265,-2.568031711487841,0.18707094659159273,3.47640788167104,2.686096529743426,10.671842862263594,3.081252205707233,3.5222522255642397,-2.1410859819128802,3.6892521257523296,3.689252125752337,-0.16699990018809105,-5.8303381076652165,-0.30182498424082627,-0.2954381843432229,-0.2782536366523868,-0.131507545231738,1.744297553756924,1.7646727646164704,1.7321103279141166,0.9214237651269563,,,
0.5,1.0079076517303598,0.6553473565316699,-1.9159287447472226,-0.6302906941077764,4.494258916768829,8.624910757395826,8.212450034334324,6.559584837082328,0.752472534902457,-1.1467447213073538,12.428428149439277,12.428428149439279,-11.675955614536818,-13.57517287074663,-0.18181062508862222,-0.1818106250886221,0.08468544671783516,-0.5873733983512462,4.104237559757472,4.104237559757471,0.39002135701135765,4.520673197638355,,,
0.5,1.091983638624766,2.6131268072128275,-0.8933528381263804,0.8598869845432235,13.687764512910865,8.83160960288576,14.333536933692855,11.259687057898311,6.061588861873899,1.5259026529755606,7.575806676945425,7.575806676945425,-1.5142178150715253,-6.049904023969864,-2.360694541862454,-2.3606945418624536,-1.0877675127986173,-0.058560949239487264,8.488958019121775,8.488958019121771,5.198806493789093,0.3426515837639882,,,
