rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.4,0.05775468334724257,1.3589499439607202,2.051274182639202,1.705112063299961,5.324605527186605,11.273617678592831,8.418939815755154,8.299111602889718,0.7814168472328267,1.707300958657766,-1.3851431374918288,-1.3851431374918253,2.1665599847246564,3.092444096149591,-0.10176752665827414,-0.08432756606560184,0.6793006233861676,0.4283007900470376,1.4652046014954605,1.5511363501584425,3.859400925691145,9.72248132843439,,,
0.4,0.7196759995069663,-1.2771456441641182,1.6864518079202444,0.20465308187806308,6.96834760072388,17.43959782371128,14.399700176717813,12.203972712217581,-0.6852346668395437,4.25145503166809,-8.988734928438893,-8.988734928438891,8.30350026159935,13.240189960106981,-0.9154725205650117,-0.9154725205650115,0.3235615432404372,-1.6495307031828341,5.3150029564839665,5.315002956483965,1.653344644239914,12.124594867227321,,,
0.4,0.7847947996517328,-0.7715633748369868,2.1535498939507494,0.6909932595568813,9.129659071254238,12.67548977800186,13.04164633343757,10.90257442462805,-0.292456785039906,1.7628035839295577,4.95282676993166,4.952826769931661,-5.245283554971567,-3.190023186002104,-0.35008613242198633,-0.34236135064993867,-0.1290204573750945,0.7331076606711308,6.079559552707389,6.109365843293553,3.050099518546848,6.5661239347083065,,,
0.4,0.31460520999519687,-1.011904926978802,0.8855274701746425,-0.06318872840207979,10.835172976230115,12.052230120472466,12.343763973793157,11.44370154835129,-1.4708787738393387,-1.0514300678799624,-10.297057637251482,-10.297057637251477,8.826178863412142,9.245627569371514,1.2167240625761184,1.1981385389833774,-0.7577502157155818,0.7388189990712279,3.682672680425662,3.855210813190216,7.152500295804456,8.197019307282245,,,
0.4,0.41303422719441335,0.4844530743189671,1.7391071991039535,1.1117801367114604,3.876230879949,3.746163604699346,4.204736485534168,3.811197242324173,0.2000862114538741,1.4471556514863293,3.100375937053438,3.10037593705344,-2.900289725599564,-1.6532202855671096,0.2551244095655121,0.25927138201302774,0.029242453299581046,0.03268016560459658,3.2059744417350884,3.1973843501851014,0.6702564382139111,0.548779254514244,,,
0.4,0.5670359145535885,1.350512099309142,0.030184591646565284,0.6903483454778536,2.8384601494527946,3.3102223151608277,3.510157414179429,3.074341232306811,-1.237738515631051,-2.8303027426206055,-12.294801722601655,-12.294801722601651,11.057063206970607,9.464498979981048,2.7194758588553523,2.7144400413221255,-0.13122524391515972,0.14604729294504532,1.8927575699691008,1.9054246193539655,0.9457025794836935,1.4047976958068622,,,
0.4,0.00852384193815226,-0.3432643396651053,-0.5349076570458045,-0.43908599835545487,4.403550675428668,4.213952733000598,4.317933494488802,4.308751704214632,-0.935480578988545,-0.4306497545234898,12.784145935143387,12.784145935143389,-13.719626514131933,-13.21479568966688,0.2907319094793338,0.30549397368197617,0.301484329844106,-0.4097518762042909,2.437823531962935,2.4013007810215456,1.9657271434657342,1.8126519519790525,,,
0.4,0.8453016962831108,0.40286676203330246,3.0300525857001794,1.716459673866741,9.238381184972482,7.092122245736485,9.890778053373534,8.165251715354483,-0.47895640142053036,1.5741001244689157,-1.777598111179257,-1.7775981111792558,1.2986417097587262,3.351698235648172,1.5832487834358342,1.5832487834358342,-0.7014256199820014,-0.1272963222045706,6.389983807966018,6.389983807966018,2.8483973770064646,0.7021384377704681,,,
0.4,0.01155842592500161,1.1447063583636408,0.7892741625344194,0.9669902604490301,7.863743279991996,13.99597859902065,10.961443950964318,10.929860939506323,1.3924465352930953,1.2161009615701608,-3.06254155628844,-3.0625415562884384,4.4549880915815345,4.278642517858598,-0.47361716302358603,-0.47361716302358575,0.22587698609413154,0.04679036398784436,5.755502818004033,5.755502818004031,2.108240461987963,8.240475781016617,,,
0.4,0.036099043438014275,0.0533056972892334,0.6570568975484748,0.3551812974188541,8.614971376821408,11.580318946877465,10.188774039803056,10.097645161849437,2.1630674277992488,1.598960933554041,4.121685881146348,4.12168588114635,-1.958618453347099,-2.522724947592309,-1.0205408165227972,-1.0205408165227963,-1.0892209139872175,0.07863678051723008,8.208081315244488,8.208081315244488,0.4068900615769178,3.3722376316329776,,,
