rfm,SDv,meanF,meanM,meanA,varF,varM,varT,varA,meanF_FIX,meanM_FIX,meanF_FIXshared,meanM_FIXshared,meanF_FIXspec,meanM_FIXspec,meanF_SEGshared,meanM_SEGshared,meanF_SEGspec,meanM_SEGspec,varF_shared,varM_shared,varF_spec,varM_spec,varF_C,varM_C,varA_C
0.15,2.3083183865834456,3.2024400913664737,-0.7834363517352583,1.2095018698156077,8.186954500562997,5.578217210949563,10.85438861067461,6.882585855756281,0.3987608330027008,1.4323655075183757,-6.6310774734325095,-6.631077473432506,7.02983830643522,8.063442980950871,2.136019933582998,2.134378872835196,0.6676593247807739,-4.350180732088829,1.5967325844116032,1.5980777780604023,6.590221916151393,3.980139432889164,,,
0.15,0.32777066637180036,1.0028744266072647,-0.5679757442185831,0.21744934119434078,7.315258851252091,7.741418719346765,8.145231350095326,7.528338785299428,-0.15235409094401242,-1.8648614563271384,5.238982328909133,5.238982328909134,-5.391336419853137,-7.103843785236275,0.3528345019358601,0.3528345019358601,0.8023940156154168,0.9440512101726946,0.46549961154161834,0.46549961154161834,6.849759239710474,7.275919107805145,,,
0.15,3.615350695296617,1.372528882182991,-4.566741390189122,-1.5971062540030656,10.603955673865507,8.91000922996552,18.575715293986292,9.756982451915512,0.2451957556644977,-2.6895416799413003,3.3712459467505256,3.371245946750533,-3.1260501910860294,-6.060787626691836,-1.926044249221703,-1.9260442492217025,3.0533773757401965,0.048844538973880476,1.9373263829793828,1.9373263829793823,8.666629290886123,6.972682846986133,,,
0.15,1.5836305872059029,1.828871724584297,-1.6329489745184889,0.09796137503290403,7.410672389347939,7.724416224629919,10.563594945173053,7.567544306988928,-1.542380677009926,2.5715364129893103,20.739341530094613,20.739341530094617,-22.281722207104536,-18.167805117105313,0.8653165711402697,0.8653165711402697,2.5059358304539536,-5.069801958648068,0.6334466833503268,0.6334466833503267,6.777225705997611,7.090969541279591,,,
0.15,1.4485187356952667,1.6493278703717946,-1.7380636567774894,-0.0443678932028474,6.891357031574127,8.951605621030485,10.790086665852996,7.921481326302306,-3.6830819605548815,-1.9734538516129532,6.323041087470571,6.3230410874705765,-10.006123048025453,-8.296494939083532,-1.3493282867291103,-1.3511038305112388,6.681738117655788,1.5864940253467021,0.8053027578439294,0.8068774594271957,6.086054273730197,8.144728161603291,,,
0.15,1.3795932817333212,2.8670948495662794,-0.21542873095965565,1.3258330593033119,6.049996487662376,7.724997711488515,9.262985005700054,6.887497099575446,5.573057889744039,5.070839803351071,2.4702801128034837,2.470280112803488,3.1027777769405533,2.600559690547576,-2.035124759613868,-2.0351247596138666,-0.6708382805638905,-3.2511437746968586,2.3146718115739287,2.314671811573928,3.73532467608845,5.410325899914588,,,
0.15,0.3137754979123142,0.5341214531666294,-1.2141420438330937,-0.3400102953332321,11.284745223034491,8.196850417160084,10.504904133832714,9.740797820097288,-4.492219414984014,-2.473564705045757,-3.3007222908237184,-3.300722290823713,-1.191497124160295,0.8271575857779588,0.35882361656864403,0.3588236165686439,4.667517251581999,0.9005990446440191,0.6699939521697,0.6699939521696998,10.614751270864788,7.526856464990383,,,
0.15,1.1014572457416043,2.6965016243863245,-0.7938519114009011,0.9513248564927117,8.9174506685689,13.203357641686873,14.106046106323484,11.060404155127888,1.500866082357415,3.0199577929081163,5.03391154965859,5.033911549658595,-3.5330454673011853,-2.013953756750487,-0.0656824077296075,-0.06381041883099046,1.2613179497585174,-3.7499992854780264,0.2684597798808325,0.2799013584463841,8.648990888688068,12.923456283240489,,,
0.15,1.2770466831315788,1.095938994425874,-2.6038371229688906,-0.7539490642715083,9.940648855149401,11.496839866945974,14.140830190758857,10.718744361047687,1.4776127822931127,-0.13747023108225986,-3.6449569816397904,-3.6449569816397807,5.1225697639328995,3.507486750557529,-0.7048770670218025,-0.7028694767242324,0.3232032791545653,-1.7634974151623977,5.641104617755989,5.645100072747023,4.29954423739341,5.851739794198954,,,
0.15,0.9754234006632663,2.552969123055405,0.08947536930941435,1.3212222461824097,3.1844453243746647,9.258964570245173,7.738905315996297,6.221704947309918,3.26316458301076,2.2642625969239596,-2.9152920612762507,-2.9152920612762454,6.17845664428701,5.179554658200206,-0.1812255921002512,-0.18257215641566488,-0.5289698678551034,-1.99221507119888,0.27111652731500263,0.27202223842504775,2.913328797059662,8.986942331820122,,,
